,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Library Full Name,Library Number,Survey Year From,A1.3 Ontario Library Service (OLS) Region (English),A1.4 Type of Library Service (English),A1.5 Mailing Address,A1.9 Street Address,A1.10 City/Town,A1.11 Province,A1.12 Postal Code,A1.13 Web Site Address,A1.14  No. of Active Library Cardholders,B1.1  Net Balance brought forward from previous year,B2.1.1  Public Library Operating Grant (PLOG),B2.1.2  Pay Equity Grant,B2.1.3  First Nation Salary Supplement Grant,B2.1.4  Total Provincial Operating Funding,B2.2  Local Operating Funding (e.g. Municipality or Band local operating funding),"B2.3  Contract Revenue (funds from other municipalities, neighbouring public library boards, Local Services Boards or First Nation Bands that contract for library services). Specify name of contracting organization and amount received from each.",B2.4.1.03  Trillium Foundation funding,B2.4.1.04  Provincial student employment funding,B2.4.1.05  ServiceOntario,B2.4.1.08  Young Canada Works,B2.4.1.99  Other Project Grant,B2.4.1a  Total Project Grants,"B2.5  Donations (monies donated by outside bodies, e.g. Friends groups, trust funds etc.)","B2.6  Self Generated Revenue (e.g. fines, fees, sales/fundraising, room rentals, cafe revenue, etc.)",B2.7  Debt Services and Reserve Fund Revenues,"B2.8  Other (Specify any other source of funds not included above and indicate the amount received from each funding source listed, e.g. Connectivity)",B2.9  Total Operating Revenues,B3.1  Provincial,B3.2  Federal,B3.3  Local,B3.4  Other (specify any other source of funds not included above and indicate the amount received from each funding source listed; report each funding source on a separate line),B3.5  Total Capital Revenues,B4.01  Materials,"B4.01.1  General (Include all physical items that are not electronic, e.g. books, periodicals, etc.)","B4.01.2  Electronic (e.g. electronic subscriptions and other databases, downloadable media, gaming  software, Playaway, DVDs, and e-resources)",B4.02.1  Total funds (not including employee benefits),B4.02.2  Employee Benefits,"B4.03  Staff Training (Total funds spent on staff training, including travel and accommodation)","B4.04  Facilities/Utilities (Costs related to library facility operation, e.g. insurance, rent, lighting, maintenance, etc.)",B4.05.1  Telephone and Fax,"B4.05.2  Dedicated Internet Connectivity Costs (e.g. wireless, ISDN, dedicated lines.)","B4.06  Computer Services (Total spent on computer equipment and related expenses, e.g. computer maintenance contracts, etc., new automated systems, etc.)",B4.07  Debt Charges and Transfers to Reserve Funds,B4.08  Funds returned to government sources,B4.09  Contract payments made to library board for library services (Specify the library board(s) and amount given to each board; report each payment on a separate line),B4.10  Other (specify all other expenditures not reported above and indicate the amount spent for each expenditure listed; report each item on a separate line),B5.0  Total Operating Expenditures,"B6.0  Total Capital Expenditures (funds expended on land, building construction/renovation or furniture)",C0.1.E  English Print Titles Held,C0.1.F  French Print Titles Held,C0.1.O  Other Print Titles Held,C0.1.T  Total Print Titles Held,C0.2.E  English Print Volumes Held,C0.2.F  French Print Volumes Held,C0.2.O  Other Print Volumes Held,C0.2.T  Total Print Volumes Held,C0.3.1.E  English CD and DVD Titles,C0.3.1.F  French CD and DVD Titles,C0.3.1.O  Other CD and DVD Titles,C0.3.1.T  Total CD and DVD Titles,C0.3.2.E  English CD and DVD Copies,C0.3.2.F  French CD and DVD Copies,C0.3.2.O  Other CD and DVD Copies,C0.3.2.T  Total CD and DVD Copies,C0.3.5.E  English E-Book Titles,C0.3.5.F  French E-Book Titles,C0.3.5.O  Other E-Book Titles,C0.3.5.T  Total E-Book Titles,C0.3.6.E  English E-Book Copies,C0.3.6.F  French E-Book Copies,C0.3.6.O  Other E-Book Copies,C0.3.6.T  Total E-Book Copies,C0.3.7.E  English E-Audio Book Titles,C0.3.7.F  French E-Audio Book Titles,C0.3.7.O  Other E-Audio Book Titles,C0.3.7.T  Total E-Audio Book Titles,C0.3.8.E  English E-Audio Book Copies,C0.3.8.F  French E-Audio Book Copies,C0.3.8.O  Other E-Audio Book Copies,C0.3.8.T  Total E-Audio Book Copies,C0.4.E  English Special Collections - Original Format,C0.4.F  French Special Collections - Original Format,C0.4.O  Other Special Collections - Original Format,C0.4.T  Total Special Collections - Original Format,C0.5.E  English Special Collections - Digital Format,C0.5.F  French Special Collections - Digital Format,C0.5.O  Other Special Collections - Digital Format,C0.5.T  Total Special Collections - Digital Format,C3.1.E  English Print Periodical Titles Held,C3.1.F  French Print Periodical Titles Held,C3.1.O  Other Print Periodical Titles Held,C3.1.T  Total Print Periodical Titles Held,C3.2.0.E  English Databases and Database Subscriptions,C3.2.0.F  French Databases and Database Subscriptions,C3.2.0.O  Other Databases and Database Subscriptions,C3.2.0.T  Total Databases and Database Subscriptions,C4.1.F  No,C4.1.T  Yes,"C4.2  If yes, how many",C4.3.01  Freegal,C4.3.02  Freading,C4.3.03  Hoopla,C4.3.05  IndieFlix,C4.3.06  Flipster,C4.3.07  Naxos,C4.3.14  Kanopy,C4.3.15  PressReader,C4.3.16  OverDrive Magazines,C4.3.90  Other,"C5.1  If you provide e-learning services (e.g. Gale Courses, Learning express), please state how many:",C5.1.1.09  Gale Courses,C5.1.1.10  Learning Express,C5.1.1.11  Mango Languages,C5.1.1.12  Brainfuse,C5.1.1.17  LinkedIn Learning,C5.1.1.18  Universal Class,C5.1.1.90  Other,C5.2  How many cardholders took e-learning courses?,C5.3  How many e-learning courses were taken in total by cardholders?,D1.0.H  How many hours per week in your library constitute a full time position (must be at least 32.5 hours)?,D1.1.1.C  Librarians,D1.1.2.C  Library Technicians,D1.1.3.1.C  Other Specialized Professional Staff,D1.1.3.C  EXCEL Graduates,D1.1.4.C  Other Staff,D1.1.5.C  Volunteers,D1.2.1.C  Librarians,D1.2.1.H  Librarians,D1.2.2.C  Library Technicians,D1.2.2.H  Library Technicians,D1.2.3.1.C  Other Specialized Professional Staff,D1.2.3.1.H  Other Specialized Professional Staff,D1.2.3.C  EXCEL Graduates,D1.2.3.H  EXCEL Graduates,D1.2.4.C  Other Staff,D1.2.4.H  Other Staff,D1.2.5.C  Volunteers,D1.2.5.H  Volunteers,"D1.301.C  Please provide the total number of students, co-op students, and interns that your library hired on a summer, term or semester basis:",E1.1  Total No. of Public Access Workstations available in your library,E1.1.1  Provide Internet access,E1.1.2  Provide OPAC and/or ILS Access,"E1.1.4  Total number of lending laptops, netbooks, and tablets (e.g. iPads)",E1.2  E-readers,E2.1.F  Does your library have an automated catalogue system?,E2.1.T  Does your library have an automated catalogue system?,E2.3.F  Does your library provide wireless Internet connection?,E2.3.T  Does your library provide wireless Internet connection?,E2.4.F  Does your library have a 3D Printer(s),E2.4.T  Does your library have a 3D Printer(s),E2.5  If yes state how many:,"E2.6.F  Does your library have a Maker Space, mobile Maker Space, Digital Media Lab, Digital Learning Centre, Self-Publishing Centre, Recording Studio etc.","E2.6.T  Does your library have a Maker Space, mobile Maker Space, Digital Media Lab, Digital Learning Centre, Self-Publishing Centre, Recording Studio etc.",E2.7  If yes state how many:,"E2.801  If your library provides circulating wireless hot spot devices, please state how many:",E3.1.SPC  Main Library,E3.1.SPH  Main Library,E3.2.SPC  Branches open 12 hours per week or more,E3.2.SPH  Branches open 12 hours per week or more,E3.3.SPC  Branches open less than 12 hours per week,E3.3.SPH  Branches open less than 12 hours per week,E3.4.SPC  Bookmobile stop locations,E3.4.SPH  Bookmobile stop locations,E3.5.SPC  Deposit Stations and Kiosks (refer to criteria),E3.5.SPH  Deposit Stations and Kiosks (refer to criteria),E3.6.SPC  No. of Bookmobiles owned by your library board,"E4.1  If your library rents or books meeting rooms or other parts of your library or libraries to outside organizations, please state the number of times it did so in the survey year.","E5.1  If your library has one or more pop-up libraries, how many times did this service pop-up for use during the survey year?","E6.1  If your library has pop-up libraries, study halls, hold lockers, and other facilities that are open to the public complementing or open beyond regular library operating hours, please describe the activities and how they are used in the space provided:","E7.1  In the space provided, please provide the total, combined square footage of all the facilities in your library system:",F1.0  Total Annual Circulation (Actual Annual Circulation of Physical Material),F1.1  Total Annual E-Book Downloads / Borrows (Actual Annual Direct Circulation),F1.2  Total Annual E-Audio Book Downloads / Borrows (Actual Annual Direct Circulation),F1.3  Total Annual Music Downloads / Borrows (Actual Annual Direct Circulation),F1.4  Total Annual Video Downloads / Borrows (Actual Annual Direct Circulation),F1.5  Total Annual E-Magazine Downloads / Borrows (Actual Annual Direct Circulation),F2.1.P  No. of programs held annually,F2.2.A  Annual program attendance,F2.301.Attendance  Early literacy and Early learning ,F2.301.Programs  Early literacy and Early learning ,F2.302.Attendance  Other Children's programming,F2.302.Programs  Other Children's programming,F2.303.Attendance  Summer Reading,F2.303.Programs  Summer Reading,F2.304.Attendance  Homework help ,F2.304.Programs  Homework help ,F2.305.Attendance  Class instruction at a library or school,F2.305.Programs  Class instruction at a library or school,F2.306.Attendance  Teen programming,F2.306.Programs  Teen programming,F2.307.Attendance  Newcomer focus,F2.307.Programs  Newcomer focus,"F2.308.Attendance  Careers, job help / skills ","F2.308.Programs  Careers, job help / skills ",F2.309.Attendance  Business Development,F2.309.Programs  Business Development,F2.310.Attendance  Community Development,F2.310.Programs  Community Development,"F2.311.Attendance  Technology, social media and computer literacy ","F2.311.Programs  Technology, social media and computer literacy ","F2.311a.Attendance  Maker space, Digital media lab, Self-publishing","F2.311a.Programs  Maker space, Digital media lab, Self-publishing","F2.312.Attendance  Genealogy, local history, Doors Open","F2.312.Programs  Genealogy, local history, Doors Open",F2.313.Attendance  Adult learning (not covered elsewhere),F2.313.Programs  Adult learning (not covered elsewhere),F2.314.Attendance  Seniors programming,F2.314.Programs  Seniors programming,"F2.315.Attendance  Culture Days, poetry and story readings, art shows","F2.315.Programs  Culture Days, poetry and story readings, art shows",F2.316.Attendance  First Nations Public Library Week,F2.316.Programs  First Nations Public Library Week,F2.317.Attendance  First Nation Communities Reads,F2.317.Programs  First Nation Communities Reads,F2.317a.Attendance  Indigenous language training and retention,F2.317a.Programs  Indigenous language training and retention,F2.318.Attendance  Ontario Public Library Week / Canadian Library Month,F2.318.Programs  Ontario Public Library Week / Canadian Library Month,F2.319.Attendance  Book Clubs,F2.319.Programs  Book Clubs,F2.320.Attendance  Other,F2.320.Programs  Other,"F2.4.1  If you provide service visits to residence-bound people or people-at-risk (including group home, nursing homes or individual residences), please state the number of annual visits:",F3.1.1  No. of requests made to other libraries,F3.1.2  No. of items being borrowed,F3.2.1  No. of requests received from other libraries,F3.2.2  No. of items lent,"G1.1.1.W  All circulation except E-books, downloadable audio books, music and video","G1.1.2.W  All circulation for E-books, downloadable audio books, music and video ",G1.1.3.W  Total circulation of all library materials,G1.2.1.W  Total In Library Materials Use,G1.3.1.W  No. of people using library workstations,G1.3.2.W  No. of times electronic databases are accessed by library users,G1.3.3.W  No. of people using public library wireless connection,"G1.3.4.W  No. of people using Maker Spaces, Digital Media labs, Self-Publishing Centres",G1.4.1.W  No. of standard reference transactions,G1.4.2.W  No. of electronic reference transactions,G1.4.3.W  No. of Reader's Advisory transactions,"G1.4.4.W  No. of Information Communication Technology, software and social media support requests","G1.4.5.W  Average staff time in minutes per Information Communication  Technology, software and social media support request:","G1.4.6.W  Number of times accessible material, equipment or devices are requested",G1.5.1.W  No. of visits to the library made in person,G1.5.2.W  No. of electronic visits to the library website,H1.1.1.01  Books,H1.1.1.02  E-books,H1.1.1.03  Databases and Other Downloadable Services,H1.1.1.04  Computer software,H1.1.1.05  Connectivity,H1.1.1.06  Integrated Library systems,H1.1.1.07  Corporate Discount Programs,H1.1.1.08  Municipal and Local government,H1.1.1.92  Other Types of Consortia,H1.1.201  Please list any libraries with which you have such agreements in place or briefly describe your policy:,H1.1.3.1  Accessibility-specific equipment (such as Daisy readers) that your library provides,H1.1.3.2  Accessibility training for staff that was delivered in the reporting year,"H1.1.3.3  Accessibility accomplishments, for example accessibility improvements to the library, any updates to accessibility policies or procedures your library made, etc.",H1.1.3.4  Active library patron participation in CELA (Centre for Equitable Library Access) and / or NNELS (National Network for Equitable Library Service).,H1.1.3.5  Ongoing accessible collections and services that your library provides.,H1.2.1.F  No,H1.2.1.T  Yes,"H1.2.2  If Yes, provide number of Friends organizations your public library works with.",H1.2.3.F  No,H1.2.3.T  Yes,"H1.2.4  If Yes, provide number of Foundations your public library works with.",H1.3.1.F  No,H1.3.1.T  Yes,H1.3.2.10  Instagram,H1.3.2.11  Blogs,H1.3.2.12  Twitter,H1.3.2.13  Facebook,H1.3.2.15  RSS feeds,H1.3.2.16  Flickr,H1.3.2.17  YouTube,H1.3.2.18  LinkedIn,H1.3.2.19  Pinterest,H1.3.2.20  Tumblr,H1.3.2.60  Snapchat,H1.3.2.61  TikTok,H1.3.2.90  Other Social Media,H1.4.1.F  No,H1.4.1.T  Yes,"H1.4.2  If Yes, how many?  ",H1.4.3.21  Community museums,H1.4.3.22  Art galleries,H1.4.3.23  Municipal cultural planning partnerships,H1.4.3.24  Archives,H1.4.3.25  Heritage Organizations,H1.4.3.26  Ethno-cultural and Newcomer Service Organizations,H1.4.3.93  Other Cultural Partners,H1.5.1.F  No,H1.5.1.T  Yes,"H1.5.2  If Yes, how many?",H1.5.3.40  Early Childhood Organizations,"H1.5.3.41  School boards, including local schools and local education authorities",H1.5.3.42  Community Colleges,H1.5.3.43  Universities,H1.5.3.44  Distance Education,H1.5.3.94  Other Education Sector Partners,H1.5.4  Please provide highlights or examples of your library's partnerships with the Education sector:,H1.7.1.F  No,H1.7.1.T  Yes,H1.7.2.31  ServiceOntario,H1.7.2.32  ESDC,H1.7.2.34  Municipal services (e.g. licences),H1.7.2.35  Health,H1.7.2.91  Other government Service Partnerships,"H1.7.3  Please provide highlights or examples of your library’s partnerships with government, including municipal, provincial, and federal governments:",H1.8.1.F  No,H1.8.1.T  Yes,H1.8.2.1  If your library has planned but not yet funded future capital projects (beyond those planned for completion in the next two years reported in H1.8.1 and H1.8.2 above) please provide information on them. Information as available and estimates are acceptable.,H1.8.2.1.PC  If your library has planned but not yet funded future capital projects (beyond those planned for completion in the next two years reported in H1.8.1 and H1.8.2 above) please provide information on them. Information as available and estimates are acceptable.,H1.8.2.1.SF  If your library has planned but not yet funded future capital projects (beyond those planned for completion in the next two years reported in H1.8.1 and H1.8.2 above) please provide information on them. Information as available and estimates are acceptable.,H1.8.2.PC  Please outline your projects in the field below. Provide year the project is planned for.,H1.8.3.F  No,H1.8.3.T  Yes,H1.8.4.TN  Please outline your technology needs in the field below.,H1.9.1.F  No,H1.9.1.T  Yes,H1.9.2.51  Chamber of Commerce,H1.9.2.52  Business Improvement Area (BIA),H1.9.2.95  Other Business and Economic Sector Partnerships,H1.9.3  Please provide highlights or examples of your library’s partnerships with the business and economic sector:,P1.1  Resident Population Served,P1.2  Contracting Population Served,P2.1  Contracting Households Served,P2.2  Resident Households Served,
Addington Highlands Twp,L0005,2021,Southern Ontario Library Service,Public or Union Library,3641 Flinton Rd. Box 72 ,3641 Flinton Rd. ,Flinton,Ontario,K0H1P0,www.addingtonhighlandspubliclibrary.ca,925,"25,345","11,434",0,0,"11,434",0,0,0,0,0,0,0,0,"1,455","1,252",0,"2,508","16,649",0,0,0,0,0,"9,889","8,759","1,130",0,0,91,"5,338","1,740","2,565","1,150",0,0,0,"3,057","23,830",0,"11,666",32,0,"11,698","12,816",37,0,"12,853","2,141",1,0,"2,142","2,241",1,0,"2,242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,2,30,2,11,2,4,0,12,12,12,4,2,0,1,0,1,0,0,0,0,0,0,0,1,15,1,15,0,0,0,0,0,0,0,0,0,0,"3,534","4,887",0,0,0,0,160,21,76,0,0,23,4,48,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,355,0,0,133,22,155,0,10,2,36,0,0,0,21,0,0,0,60,159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"3,000",0,0,0,0,0,0,"1,712",0,0,"2,762",0
Adjala-TosorontioTwp,L0003,2021,Southern Ontario Library Service,Contracting Municipality,7855 Sideroad 30 R.R. #1 ,7855 Sideroad 30 R.R. #1 ,Alliston,Ontario,L9R1V1,www.adjtos.ca,0,0,"13,821",0,0,"13,821","16,994",0,0,0,0,0,0,0,0,0,0,0,"30,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30,815",0,"30,815",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,975",0,0,"4,103",0
Admaston/Bromley Twp,L0002,2021,Southern Ontario Library Service,Public or Union Library,Hwy 60 P O Box 130 ,5346 Highway 60 ,Douglas,Ontario,K0J1S0,http://www.admastonbromleylibrary.com,342,"2,019","5,518",0,0,"5,518","22,450",652,0,0,0,0,0,0,243,"7,661",0,"6,219","42,743",0,0,0,0,0,"8,776","6,749","2,027","16,243",0,0,"5,000","1,002",865,"1,587",0,0,0,"7,803","41,276",0,"7,306",72,0,"7,378","7,311",72,0,"7,383","1,271",9,0,"1,280","1,273",9,0,"1,282","74,834",814,109,"75,757","87,127",814,109,"88,050","19,650",74,7,"19,731","25,671",77,7,"25,755",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,3,2,4,0,4,4,4,8,1,0,1,0,1,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,"1,394","4,303","1,884",414,0,0,0,4,63,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,4,104,93,0,0,122,56,178,56,5,0,4,0,5,0,23,0,0,0,33,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"10,000",0,0,0,0,0,0,"2,935",0,0,"1,408",0
Ajax,L0032,2021,Southern Ontario Library Service,Public or Union Library,55 Harwood Avenue South ,55 Harwood Avenue South ,Ajax,Ontario,L1S2H8,ajaxlibrary.ca,"23,302","248,000","83,286","71,368",0,"154,654","6,252,100",0,0,0,0,0,"25,580","25,580","5,272","14,605","90,000","16,454","6,558,665",0,0,0,0,0,"915,793","445,176","470,617","3,030,670","782,690","32,927","423,564","2,517",0,"149,143","700,000",0,0,"196,991","6,234,295",0,"95,817","7,314","6,445","109,576","158,193","8,297","6,819","173,309","13,949",659,"3,143","17,751","31,540","1,172","3,492","36,204","26,700",0,0,"26,700","37,595",0,0,"37,595","9,503",0,0,"9,503","1,913",0,0,"1,913",0,0,0,0,0,0,0,0,100,2,3,105,11,0,0,11,0,1,11,0,1,1,0,1,0,1,1,0,6,3,0,1,0,1,1,0,0,0,0,35,7,4,4,0,13,0,0,0,12,198,0,0,0,0,28,414,115,13.18,4,62,51,11,0,0,0,1,0,1,0,1,2,0,0,0,20,1,50.5,2,101,0,0,0,0,0,0,0,0,0,0,"48,000","399,738","129,264","52,832","1,581","16,238","13,375","1,208","43,949","12,666",298,"9,235",144,"1,750",30,505,42,718,13,"1,735",77,613,51,112,15,53,2,"4,461",39,949,146,0,0,115,12,"2,295",73,"1,203",134,"1,713",14,0,0,0,0,0,0,18,1,308,34,"5,500",83,95,"1,134",838,799,279,"11,232","15,953","27,185","1,533",145,"2,367","2,613",0,262,14,80,122,13,0,"4,248","4,579",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,30,0,1,1,0,0,1,12,0,1,6,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,"524,000",0,0,0,0,1,0,0,1,0,"127,400",0,0,"38,400",0
Alberton Twp,L1098,2021,Ontario Library Service - North,Contracting Municipality,3 Highway 611 South RR1B2 ,3 Highway 611 South RR1B2 ,Township of Alberton,Ontario,P9A3M2,http://www.alberton.ca/,0,0,"1,500",0,0,"1,500","2,703",0,0,0,0,0,0,0,0,0,0,0,"4,203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,203",0,"4,203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,0,0,373,0
Alderville FN,L0390,2021,Southern Ontario Library Service,First Nations Library,10836 County Road 2 P.O. Box 46 ,10836 County Road 2 P.O. Box 46 ,Roseneath,Ontario,K0K2X0,http://aldervillelearningcentre.com/index.php/library.html,190,"10,936","1,329",0,"13,000","14,329","7,473",0,0,0,0,0,0,0,"6,000",0,0,"7,648","35,450",0,0,0,0,0,"3,295","2,121","1,174","16,568","7,602",0,"1,734",0,0,"2,075",0,0,0,"4,176","35,450",0,"5,905",0,23,"5,928","5,916",0,23,"5,939",261,0,4,265,261,0,4,265,"74,834",814,109,"75,757","87,127",814,109,"88,050","19,650",74,7,"19,731","25,671",77,7,"25,755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,3,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,500,114,2,1,0,0,0,15,126,0,0,115,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0
Alfred & Plantagenet Twp,L0004,2021,Southern Ontario Library Service,Public or Union Library,C.P. 10 ,1963 rue de l'H¿tel de Ville C.P. 10 ,Lefaivre,Ontario,K0B1J0,www.alfred-plantagenet.ca,"1,743","114,946","13,936","1,729",0,"15,665","202,365",0,0,0,0,0,0,0,0,"3,838",0,0,"221,868",0,0,0,0,0,"32,995","30,164","2,831","232,531",0,0,"38,588","5,173",0,"10,110",0,0,0,0,"319,397",0,"11,036","32,665",0,"43,701","12,886","45,770",0,"58,656","1,961","1,580",0,"3,541","2,054","1,606",0,"3,660","74,834","9,269",109,"84,212","87,127","10,548",109,"97,784","19,650",696,7,"20,353","25,671",746,7,"26,424",0,0,0,0,0,0,0,0,0,33,0,33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,5,81.5,1,27,0,0,1,2,0,11,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,"5,595","17,257","1,109",370,5,0,346,18,302,0,0,177,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,112,4,10,245,245,245,0,345,56,401,0,4,0,6,0,31,3,0,2,5,0,2,657,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,680",0,0,"4,218",0
